,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred
4717,161703181028,1617,2017-03-18,POR,113,ATL,97,0,1499.869989799234,1519.0787046261287,1493.7228384570653,1474.5141236301706,0
4718,161703181029,1617,2017-03-18,WAS,93,CHO,98,1,1595.5843766643686,1587.819574264059,1468.0561433170435,1475.8209457173532,0
4719,161703181030,1617,2017-03-18,CLE,78,LAC,108,1,1592.6057889630817,1575.909226516444,1561.073397891471,1577.7699603381086,0
4720,161703181031,1617,2017-03-18,UTA,86,CHI,95,1,1595.5065915793714,1584.2697622684866,1454.7504497803986,1465.9872790912834,0
4721,161703181032,1617,2017-03-18,SAS,96,MEM,104,1,1707.5192184004022,1695.8018644505207,1532.3746659574995,1544.092019907381,0
4722,161703181033,1617,2017-03-18,HOU,109,DEN,105,0,1621.4456640818973,1628.2366409026667,1541.2036561118214,1534.412679291052,0
4723,161703181034,1617,2017-03-18,MIL,92,GSW,117,1,1503.7350100893314,1499.523490536588,1722.245226729908,1726.4567462826512,1
4724,161703191035,1617,2017-03-19,DAL,111,BRK,104,0,1459.6243983045294,1466.6421253832746,1312.6240548742167,1305.6063277954715,0
4725,161703191036,1617,2017-03-19,BOS,99,PHI,105,1,1603.468390149586,1592.2970973449678,1390.5108927649708,1401.682185569589,0
4726,161703191037,1617,2017-03-19,PHO,95,DET,112,1,1353.588717732312,1347.9273463512993,1467.1692768693354,1472.830648250348,1
4727,161703191038,1617,2017-03-19,POR,115,MIA,104,0,1519.0787046261287,1537.2469667748885,1581.3354684258127,1563.1672062770529,1
4728,161703191039,1617,2017-03-19,MIN,109,NOP,123,1,1524.7022782342362,1513.4113002303461,1458.8981807065811,1470.1891587104712,0
4729,161703191040,1617,2017-03-19,IND,91,TOR,116,1,1504.9263399439199,1494.2776486307964,1544.8874159399754,1555.5361072530989,1
4730,161703191041,1617,2017-03-19,SAC,102,SAS,118,1,1398.362770463858,1396.39716704692,1695.8018644505207,1697.7674678674587,1
4731,161703191042,1617,2017-03-19,CLE,125,LAL,120,0,1575.909226516444,1579.6450367399782,1326.377791553226,1322.6419813296918,0
4732,161703201043,1617,2017-03-20,ATL,90,CHO,105,1,1474.5141236301706,1465.591904138117,1475.8209457173532,1484.743165209407,1
4733,161703201044,1617,2017-03-20,UTA,100,IND,107,1,1584.2697622684866,1576.1641564492793,1494.2776486307964,1502.3832544500037,0
4734,161703201045,1617,2017-03-20,PHI,109,ORL,112,1,1401.682185569589,1397.3806625419688,1368.3443506084589,1372.645873636079,0
4735,161703201046,1617,2017-03-20,WAS,102,BOS,110,1,1587.819574264059,1581.8869444197335,1592.2970973449678,1598.2297271892933,1
4736,161703201047,1617,2017-03-20,DEN,124,HOU,125,1,1534.412679291052,1532.685403825025,1628.2366409026667,1629.9639163686936,1
4737,161703201048,1617,2017-03-20,GSW,111,OKC,95,0,1726.4567462826512,1738.0095823391418,1575.754957275119,1564.2021212186285,0
4738,161703201049,1617,2017-03-20,NYK,105,LAC,114,1,1381.9521545809678,1379.526414402603,1577.7699603381086,1580.1957005164734,1
4739,161703211050,1617,2017-03-21,CHI,120,TOR,122,1,1465.9872790912834,1463.8776652630686,1555.5361072530989,1557.6457210813137,1
4740,161703211051,1617,2017-03-21,DET,96,BRK,98,1,1472.830648250348,1466.7482676884667,1305.6063277954715,1311.6887083573529,0
4741,161703211052,1617,2017-03-21,PHO,97,MIA,112,1,1347.9273463512993,1344.9151953855678,1563.1672062770529,1566.1793572427844,1
4742,161703211053,1617,2017-03-21,MEM,82,NOP,95,1,1544.092019907381,1532.989653110816,1470.1891587104712,1481.291525507036,0
4743,161703211054,1617,2017-03-21,GSW,112,DAL,87,0,1738.0095823391418,1747.1685020071172,1466.6421253832746,1457.4832057152992,0
4744,161703211055,1617,2017-03-21,SAS,100,MIN,93,0,1697.7674678674587,1703.7716620828292,1513.4113002303461,1507.4071060149756,0
4745,161703211056,1617,2017-03-21,MIL,93,POR,90,0,1499.523490536588,1508.1741292788658,1537.2469667748885,1528.5963280326107,1
4746,161703211057,1617,2017-03-21,LAC,133,LAL,109,0,1580.1957005164734,1589.7089700145912,1322.6419813296918,1313.128711831574,0
4747,161703221058,1617,2017-03-22,CHO,109,ORL,102,0,1484.743165209407,1492.7852953236386,1372.645873636079,1364.6037435218473,0
4748,161703221059,1617,2017-03-22,IND,100,BOS,109,1,1502.3832544500037,1498.265723847889,1598.2297271892933,1602.347257791408,1
4749,161703221060,1617,2017-03-22,DET,95,CHI,117,1,1466.7482676884667,1454.9280556467743,1463.8776652630686,1475.697877304761,0
4750,161703221061,1617,2017-03-22,PHI,97,OKC,122,1,1397.3806625419688,1391.783719796527,1564.2021212186285,1569.7990639640702,1
4751,161703221062,1617,2017-03-22,ATL,100,WAS,104,1,1465.591904138117,1463.1813802886456,1581.8869444197335,1584.2974682692047,1
4752,161703221063,1617,2017-03-22,CLE,113,DEN,126,1,1579.6450367399782,1569.6715928646656,1532.685403825025,1542.6588477003377,0
4753,161703221064,1617,2017-03-22,MIL,116,SAC,98,0,1508.1741292788658,1522.7512226526937,1396.39716704692,1381.820073673092,0
4754,161703221065,1617,2017-03-22,NYK,101,UTA,108,1,1379.526414402603,1377.4393570729476,1576.1641564492793,1578.2512137789347,1
4755,161703231066,1617,2017-03-23,PHO,98,BRK,126,1,1344.9151953855678,1328.9200463066472,1311.6887083573529,1327.6838574362735,0
4756,161703231067,1617,2017-03-23,TOR,101,MIA,84,0,1557.6457210813137,1578.5397615219517,1566.1793572427844,1545.2853168021463,1
4757,161703231068,1617,2017-03-23,LAC,95,DAL,97,1,1589.7089700145912,1584.290524662212,1457.4832057152992,1462.9016510676784,0
4758,161703231069,1617,2017-03-23,MEM,90,SAS,97,1,1532.989653110816,1530.585689034745,1703.7716620828292,1706.1756261589003,1
4759,161703231070,1617,2017-03-23,NYK,95,POR,110,1,1377.4393570729476,1373.1645824203504,1528.5963280326107,1532.871102685208,1
4760,161703241071,1617,2017-03-24,CLE,112,CHO,105,0,1569.6715928646656,1578.8122248163618,1492.7852953236386,1483.6446633719424,0
4761,161703241072,1617,2017-03-24,DEN,125,IND,117,0,1542.6588477003377,1553.6687985116039,1498.265723847889,1487.2557730366227,0
4762,161703241073,1617,2017-03-24,DET,87,ORL,115,1,1454.9280556467743,1434.8641092638402,1364.6037435218473,1384.6676899047814,0
4763,161703241074,1617,2017-03-24,BRK,108,WAS,129,1,1327.6838574362735,1324.6836556727228,1584.2974682692047,1587.2976700327554,1
4764,161703241075,1617,2017-03-24,PHO,120,BOS,130,1,1328.9200463066472,1327.2521740552902,1602.347257791408,1604.0151300427651,1
4765,161703241076,1617,2017-03-24,PHI,117,CHI,107,0,1391.783719796527,1409.8514353099752,1475.697877304761,1457.630161791313,1
4766,161703241077,1617,2017-03-24,NOP,107,HOU,117,1,1481.291525507036,1477.952731300588,1629.9639163686936,1633.3027105751416,1
4767,161703241078,1617,2017-03-24,ATL,97,MIL,100,1,1463.1813802886456,1460.3529753276387,1522.7512226526937,1525.5796276137007,1
4768,161703241079,1617,2017-03-24,SAC,100,GSW,114,1,1381.820073673092,1380.6159260895404,1747.1685020071172,1748.372649590669,1
4769,161703241080,1617,2017-03-24,MIN,119,LAL,130,1,1507.4071060149756,1492.3428019916157,1313.128711831574,1328.193015854934,0
4770,161703251081,1617,2017-03-25,UTA,95,LAC,108,1,1578.2512137789347,1570.3005683056326,1584.290524662212,1592.241170135514,1
4771,161703251082,1617,2017-03-25,WAS,127,CLE,115,0,1587.2976700327554,1603.0857687090008,1578.8122248163618,1563.0241261401163,0
4772,161703251083,1617,2017-03-25,TOR,94,DAL,86,0,1578.5397615219517,1587.1035502370748,1462.9016510676784,1454.3378623525552,0
4773,161703251084,1617,2017-03-25,NYK,98,SAS,106,1,1373.1645824203504,1372.134498255065,1706.1756261589003,1707.2057103241857,1
4774,161703251085,1617,2017-03-25,MIN,100,POR,112,1,1492.3428019916157,1485.8968809021626,1532.871102685208,1539.317023774661,1
4775,161703261086,1617,2017-03-26,BRK,107,ATL,92,0,1324.6836556727228,1351.0712053494412,1460.3529753276387,1433.9654256509202,1
4776,161703261087,1617,2017-03-26,PHO,106,CHO,120,1,1327.2521740552902,1323.2810020781917,1483.6446633719424,1487.615835349041,1
4777,161703261088,1617,2017-03-26,OKC,125,HOU,137,1,1569.7990639640702,1564.0230074151384,1633.3027105751416,1639.0787671240735,1
4778,161703261089,1617,2017-03-26,SAC,98,LAC,97,0,1380.6159260895404,1389.8487336001012,1592.241170135514,1583.0083626249532,1
4779,161703261090,1617,2017-03-26,CHI,109,MIL,94,0,1457.630161791313,1480.166103718539,1525.5796276137007,1503.0436856864746,1
4780,161703261091,1617,2017-03-26,MIA,108,BOS,112,1,1545.2853168021463,1542.0727075706338,1604.0151300427651,1607.2277392742776,1
4781,161703261092,1617,2017-03-26,PHI,94,IND,107,1,1409.8514353099752,1404.1690778544876,1487.2557730366227,1492.9381304921103,1
4782,161703261093,1617,2017-03-26,NOP,115,DEN,90,0,1477.952731300588,1510.6699348117736,1553.6687985116039,1520.9515950004184,1
4783,161703261094,1617,2017-03-26,MEM,94,GSW,106,1,1530.585689034745,1528.0191717297128,1748.372649590669,1750.9391668957012,1
4784,161703261095,1617,2017-03-26,POR,97,LAL,81,0,1539.317023774661,1548.2337187530018,1328.193015854934,1319.2763208765932,0
4785,161703271096,1617,2017-03-27,DET,95,NYK,109,1,1434.8641092638402,1423.7094556905474,1372.134498255065,1383.2891518283577,0
4786,161703271097,1617,2017-03-27,ORL,112,TOR,131,1,1384.6676899047814,1380.8697710788788,1587.1035502370748,1590.9014690629774,1
4787,161703271098,1617,2017-03-27,CLE,74,SAS,103,1,1563.0241261401163,1555.9950663086363,1707.2057103241857,1714.2347701556657,1
4788,161703271099,1617,2017-03-27,OKC,92,DAL,91,0,1564.0230074151384,1567.9220644253696,1454.3378623525552,1450.438805342324,0
4789,161703271100,1617,2017-03-27,MEM,90,SAC,91,1,1528.0191717297128,1523.3937371209574,1389.8487336001012,1394.4741682088566,0
4790,161703271101,1617,2017-03-27,NOP,100,UTA,108,1,1510.6699348117736,1506.0778766799735,1570.3005683056326,1574.8926264374327,1
4791,161703281102,1617,2017-03-28,MIL,118,CHO,108,0,1503.0436856864746,1516.831385360098,1487.615835349041,1473.8281356754176,0
4792,161703281103,1617,2017-03-28,MIN,115,IND,114,0,1485.8968809021626,1491.6377066901541,1492.9381304921103,1487.1973047041188,1
4793,161703281104,1617,2017-03-28,PHO,91,ATL,95,1,1323.2810020781917,1320.7999964396488,1433.9654256509202,1436.4464312894631,1
4794,161703281105,1617,2017-03-28,PHI,106,BRK,101,0,1404.1690778544876,1412.4618966408884,1351.0712053494412,1342.7783865630404,0
4795,161703281106,1617,2017-03-28,MIA,97,DET,96,0,1542.0727075706338,1545.845758833145,1423.7094556905474,1419.9364044280362,0
4796,161703281107,1617,2017-03-28,GSW,113,HOU,106,0,1750.9391668957012,1758.9884821833855,1639.0787671240735,1631.0294518363892,0
4797,161703281108,1617,2017-03-28,DEN,113,POR,122,1,1520.9515950004184,1515.2163202067418,1548.2337187530018,1553.9689935466783,1
4798,161703281109,1617,2017-03-28,WAS,119,LAL,108,0,1603.0857687090008,1608.0329824220757,1319.2763208765932,1314.3291071635183,0
4799,161703291110,1617,2017-03-29,OKC,114,ORL,106,0,1567.9220644253696,1574.3268887679465,1380.8697710788788,1374.464946736302,0
4800,161703291111,1617,2017-03-29,ATL,99,PHI,92,0,1436.4464312894631,1447.3330483813995,1412.4618966408884,1401.575279548952,0
4801,161703291112,1617,2017-03-29,MIL,103,BOS,100,0,1516.831385360098,1526.717706110065,1607.2277392742776,1597.3414185243107,1
4802,161703291113,1617,2017-03-29,MIA,105,NYK,88,0,1545.845758833145,1557.310308209868,1383.2891518283577,1371.8246024516347,0
4803,161703291114,1617,2017-03-29,CHO,110,TOR,106,0,1473.8281356754176,1485.7250716129324,1590.9014690629774,1579.0045331254626,1
4804,161703291115,1617,2017-03-29,IND,97,MEM,110,1,1487.1973047041188,1480.2705943482918,1523.3937371209574,1530.3204474767845,1
4805,161703291116,1617,2017-03-29,DAL,118,NOP,121,1,1450.438805342324,1447.5563976559408,1506.0778766799735,1508.9602843663567,1
4806,161703291117,1617,2017-03-29,GSW,110,SAS,98,0,1758.9884821833855,1773.0824641253657,1714.2347701556657,1700.1407882136855,0
4807,161703291118,1617,2017-03-29,WAS,124,LAC,133,1,1608.0329824220757,1600.8014207300837,1583.0083626249532,1590.2399243169452,0
4808,161703291119,1617,2017-03-29,UTA,112,SAC,82,0,1574.8926264374327,1590.7641019557536,1394.4741682088566,1378.6026926905356,0
4809,161703301120,1617,2017-03-30,BRK,89,DET,90,1,1342.7783865630404,1340.9016290428087,1419.9364044280362,1421.8131619482679,1
4810,161703301121,1617,2017-03-30,CLE,93,CHI,99,1,1555.9950663086363,1548.935937712417,1480.166103718539,1487.2252323147584,0
4811,161703301122,1617,2017-03-30,LAL,104,MIN,119,1,1314.3291071635183,1310.6157882564999,1491.6377066901541,1495.3510255971726,1
4812,161703301123,1617,2017-03-30,LAC,124,PHO,118,0,1590.2399243169452,1593.9690401015823,1320.7999964396488,1317.0708806550117,0
4813,161703301124,1617,2017-03-30,HOU,107,POR,117,1,1631.0294518363892,1621.5108032195799,1553.9689935466783,1563.4876421634876,0
4814,161703311125,1617,2017-03-31,DEN,114,CHO,122,1,1515.2163202067418,1508.342420041063,1485.7250716129324,1492.5989717786113,0
4815,161703311126,1617,2017-03-31,IND,100,TOR,111,1,1480.2705943482918,1475.6800509355178,1579.0045331254626,1583.5950765382365,1
4816,161703311127,1617,2017-03-31,ORL,116,BOS,117,1,1374.464946736302,1373.5985322420127,1597.3414185243107,1598.2078330186,1
4817,161703311128,1617,2017-03-31,PHI,105,CLE,122,1,1401.575279548952,1396.829755555306,1548.935937712417,1553.681461706063,1
4818,161703311129,1617,2017-03-31,DAL,90,MEM,99,1,1447.5563976559408,1443.1603887756842,1530.3204474767845,1534.7164563570411,1
4819,161703311130,1617,2017-03-31,NYK,98,MIA,94,0,1371.8246024516347,1385.5615468285505,1557.310308209868,1543.573363832952,1
4820,161703311131,1617,2017-03-31,DET,105,MIL,108,1,1421.8131619482679,1419.5543128070844,1526.717706110065,1528.9765552512483,1
4821,161703311132,1617,2017-03-31,SAC,89,NOP,117,1,1378.6026926905356,1371.2332163237816,1508.9602843663567,1516.3297607331108,1
4822,161703311133,1617,2017-03-31,SAS,100,OKC,95,0,1700.1407882136855,1706.524428842035,1574.3268887679465,1567.943248139597,0
4823,161703311134,1617,2017-03-31,WAS,88,UTA,95,1,1600.8014207300837,1594.941340429637,1590.7641019557536,1596.6241822562004,0
4824,161703311135,1617,2017-03-31,HOU,98,GSW,107,1,1621.5108032195799,1618.427040165785,1773.0824641253657,1776.1662271791606,1
4825,161704011136,1617,2017-04-01,LAL,104,LAC,115,1,1310.6157882564999,1308.9448025991778,1593.9690401015823,1595.6400257589044,1
4826,161704011137,1617,2017-04-01,ATL,104,CHI,106,1,1447.3330483813995,1444.6484063935548,1487.2252323147584,1489.9098743026032,1
4827,161704011138,1617,2017-04-01,ORL,111,BRK,121,1,1373.5985322420127,1365.6352732585299,1340.9016290428087,1348.8648880262915,0
4828,161704011139,1617,2017-04-01,SAC,123,MIN,117,0,1371.2332163237816,1386.0101609630246,1495.3510255971726,1480.5740809579295,1
4829,161704011140,1617,2017-04-01,PHO,117,POR,130,1,1317.0708806550117,1314.7717798607225,1563.4876421634876,1565.7867429577768,1
4830,161704021141,1617,2017-04-02,BOS,110,NYK,94,0,1598.2078330186,1607.0635388867802,1385.5615468285505,1376.7058409603703,0
4831,161704021142,1617,2017-04-02,CHO,113,OKC,101,0,1492.5989717786113,1512.4381833532739,1567.943248139597,1548.1040365649344,1
4832,161704021143,1617,2017-04-02,MEM,103,LAL,108,1,1534.7164563570411,1524.176821879999,1308.9448025991778,1319.48443707622,0
4833,161704021144,1617,2017-04-02,DAL,109,MIL,105,0,1443.1603887756842,1454.2220981082185,1528.9765552512483,1517.914845918714,1
4834,161704021145,1617,2017-04-02,UTA,103,SAS,109,1,1596.6241822562004,1593.578484124739,1706.524428842035,1709.5701269734964,1
4835,161704021146,1617,2017-04-02,ATL,82,BRK,91,1,1444.6484063935548,1435.0650274858021,1348.8648880262915,1358.448266934044,0
4836,161704021147,1617,2017-04-02,IND,130,CLE,135,1,1475.6800509355178,1472.425995147645,1553.681461706063,1556.9355174939358,1
4837,161704021148,1617,2017-04-02,DEN,116,MIA,113,0,1508.342420041063,1516.9350271397345,1543.573363832952,1534.9807567342805,1
4838,161704021149,1617,2017-04-02,CHI,117,NOP,110,0,1489.9098743026032,1502.5320006557035,1516.3297607331108,1503.7076343800104,1
4839,161704021150,1617,2017-04-02,PHI,105,TOR,113,1,1396.829755555306,1394.4516543546993,1583.5950765382365,1585.9731777388433,1
4840,161704021151,1617,2017-04-02,WAS,115,GSW,139,1,1594.941340429637,1589.9136714287731,1776.1662271791606,1781.1938961800245,1
4841,161704021152,1617,2017-04-02,HOU,123,PHO,116,0,1618.427040165785,1621.8478277444347,1314.7717798607225,1311.3509922820729,0
4842,161704031153,1617,2017-04-03,POR,109,MIN,110,1,1565.7867429577768,1561.9620037858917,1480.5740809579295,1484.3988201298146,0
4843,161704041154,1617,2017-04-04,ORL,102,CLE,122,1,1365.6352732585299,1361.4503551511925,1556.9355174939358,1561.1204356012731,1
4844,161704041155,1617,2017-04-04,TOR,90,IND,108,1,1585.9731777388433,1569.9757353599828,1472.425995147645,1488.4234375265055,0
4845,161704041156,1617,2017-04-04,BRK,141,PHI,118,0,1358.448266934044,1386.2768037224162,1394.4516543546993,1366.6231175663272,1
4846,161704041157,1617,2017-04-04,CHO,111,WAS,118,1,1512.4381833532739,1508.538043923088,1589.9136714287731,1593.813810858959,1
4847,161704041158,1617,2017-04-04,DEN,134,NOP,131,0,1516.9350271397345,1524.4126688092356,1503.7076343800104,1496.2299927105094,0
4848,161704041159,1617,2017-04-04,CHI,91,NYK,100,1,1502.5320006557035,1491.8553604143567,1376.7058409603703,1387.3824812017172,0
4849,161704041160,1617,2017-04-04,MIL,79,OKC,110,1,1517.914845918714,1504.8965303373639,1548.1040365649344,1561.1223521462846,1
4850,161704041161,1617,2017-04-04,MEM,89,SAS,95,1,1524.176821879999,1522.1361459281643,1709.5701269734964,1711.610802925331,1
4851,161704041162,1617,2017-04-04,POR,87,UTA,106,1,1561.9620037858917,1552.8327619157608,1593.578484124739,1602.7077259948699,1
4852,161704041163,1617,2017-04-04,MIN,107,GSW,121,1,1484.3988201298146,1482.5937943189435,1781.1938961800245,1782.9989219908955,1
4853,161704041164,1617,2017-04-04,DAL,87,SAC,98,1,1454.2220981082185,1444.4635623336353,1386.0101609630246,1395.7686967376078,0
4854,161704051165,1617,2017-04-05,MIA,112,CHO,99,0,1534.9807567342805,1550.7154826604028,1508.538043923088,1492.8033179969657,0
4855,161704051166,1617,2017-04-05,TOR,105,DET,102,0,1569.9757353599828,1574.5751382609133,1419.5543128070844,1414.954909906154,0
4856,161704051167,1617,2017-04-05,CLE,114,BOS,91,0,1561.1204356012731,1589.6980483102382,1607.0635388867802,1578.4859261778151,1
4857,161704051168,1617,2017-04-05,DEN,104,HOU,110,1,1524.4126688092356,1521.167737557513,1621.8478277444347,1625.0927589961573,1
4858,161704051169,1617,2017-04-05,OKC,103,MEM,100,0,1561.1223521462846,1568.0215341434723,1522.1361459281643,1515.2369639309766,0
4859,161704051170,1617,2017-04-05,LAL,102,SAS,95,0,1319.48443707622,1345.6934685684673,1711.610802925331,1685.4017714330837,1
4860,161704051171,1617,2017-04-05,GSW,120,PHO,111,0,1782.9989219908955,1784.579482665666,1311.3509922820729,1309.7704316073023,0
4861,161704051172,1617,2017-04-05,DAL,101,LAC,112,1,1444.4635623336353,1440.9677141024988,1595.6400257589044,1599.1358739900409,1
4862,161704061173,1617,2017-04-06,MIL,89,IND,104,1,1504.8965303373639,1495.253245968846,1488.4234375265055,1498.0667218950234,0
4863,161704061174,1617,2017-04-06,BRK,107,ORL,115,1,1386.2768037224162,1379.5371765393188,1361.4503551511925,1368.1899823342899,0
4864,161704061175,1617,2017-04-06,CHI,102,PHI,90,0,1491.8553604143567,1502.434439861664,1366.6231175663272,1356.04403811902,0
4865,161704061176,1617,2017-04-06,WAS,106,NYK,103,0,1593.813810858959,1597.4351276093505,1387.3824812017172,1383.7611644513256,0
4866,161704061177,1617,2017-04-06,BOS,116,ATL,123,1,1578.4859261778151,1568.6868242196197,1435.0650274858021,1444.8641294439976,0
4867,161704061178,1617,2017-04-06,MIN,98,POR,105,1,1482.5937943189435,1478.552542575228,1552.8327619157608,1556.8740136594763,1
4868,161704071179,1617,2017-04-07,ATL,114,CLE,100,0,1444.8641294439976,1470.572620023073,1589.6980483102382,1563.989557731163,1
4869,161704071180,1617,2017-04-07,MIA,94,TOR,96,1,1550.7154826604028,1547.8232976975964,1574.5751382609133,1577.4673232237196,1
4870,161704071181,1617,2017-04-07,DET,114,HOU,109,0,1414.954909906154,1430.985065054979,1625.0927589961573,1609.0626038473322,1
4871,161704071182,1617,2017-04-07,NYK,88,MEM,101,1,1383.7611644513256,1379.444931599054,1515.2369639309766,1519.5531967832483,1
4872,161704071183,1617,2017-04-07,SAS,102,DAL,89,0,1685.4017714330837,1692.065397939701,1440.9677141024988,1434.3040875958816,0
4873,161704071184,1617,2017-04-07,NOP,106,DEN,122,1,1496.2299927105094,1487.8565940293295,1521.167737557513,1529.5411362386928,1
4874,161704071185,1617,2017-04-07,MIN,113,UTA,120,1,1478.552542575228,1475.4737733877046,1602.7077259948699,1605.7864951823933,1
4875,161704071186,1617,2017-04-07,OKC,99,PHO,120,1,1568.0215341434723,1540.343512775133,1309.7704316073023,1337.4484529756417,0
4876,161704071187,1617,2017-04-07,SAC,94,LAL,98,1,1395.7686967376078,1390.5551337033337,1345.6934685684673,1350.9070316027414,0
4877,161704081188,1617,2017-04-08,CHI,106,BRK,107,1,1502.434439861664,1498.0461536403002,1379.5371765393188,1383.9254627606826,0
4878,161704081189,1617,2017-04-08,BOS,121,CHO,114,0,1568.6868242196197,1577.8595784519252,1492.8033179969657,1483.63056376466,0
4879,161704081190,1617,2017-04-08,IND,127,ORL,112,0,1498.0667218950234,1510.0879525318685,1368.1899823342899,1356.1687516974448,0
4880,161704081191,1617,2017-04-08,MIL,90,PHI,82,0,1495.253245968846,1503.0671538589672,1356.04403811902,1348.2301302288986,0
4881,161704081192,1617,2017-04-08,MIA,106,WAS,103,0,1547.8232976975964,1556.751394050276,1597.4351276093505,1588.5070312566709,1
4882,161704081193,1617,2017-04-08,LAC,98,SAS,87,0,1599.1358739900409,1618.7258228257954,1692.065397939701,1672.4754491039464,1
4883,161704081194,1617,2017-04-08,UTA,86,POR,101,1,1605.7864951823933,1594.7400467497378,1556.8740136594763,1567.9204620921319,0
4884,161704081195,1617,2017-04-08,NOP,101,GSW,123,1,1487.8565940293295,1485.3981569023206,1784.579482665666,1787.037919792675,1
4885,161704091196,1617,2017-04-09,TOR,110,NYK,97,0,1577.4673232237196,1585.7060425830816,1379.444931599054,1371.206212239692,0
4886,161704091197,1617,2017-04-09,CLE,125,ATL,126,1,1563.989557731163,1560.0449959746,1470.572620023073,1474.5171817796358,0
4887,161704091198,1617,2017-04-09,OKC,106,DEN,105,0,1540.343512775133,1545.789512362947,1529.5411362386928,1524.0951366508787,0
4888,161704091199,1617,2017-04-09,DET,103,MEM,90,0,1430.985065054979,1452.5581180145293,1519.5531967832483,1497.980143823698,1
4889,161704091200,1617,2017-04-09,DAL,111,PHO,124,1,1434.3040875958816,1422.192658588907,1337.4484529756417,1349.5598819826162,0
4890,161704091201,1617,2017-04-09,HOU,135,SAC,128,0,1609.0626038473322,1614.2229486912972,1390.5551337033337,1385.3947888593686,0
4891,161704091202,1617,2017-04-09,MIN,109,LAL,110,1,1475.4737733877046,1471.05978960717,1350.9070316027414,1355.321015383276,0
4892,161704101203,1617,2017-04-10,IND,120,PHI,111,0,1510.0879525318685,1517.728728872694,1348.2301302288986,1340.589353888073,0
4893,161704101204,1617,2017-04-10,BRK,105,BOS,114,1,1383.9254627606826,1381.4744020959981,1577.8595784519252,1580.3106391166098,1
4894,161704101205,1617,2017-04-10,CLE,121,MIA,124,1,1560.0449959746,1556.264026372962,1556.751394050276,1560.532363651914,0
4895,161704101206,1617,2017-04-10,ORL,75,CHI,122,1,1356.1687516974448,1346.0005647577273,1498.0461536403002,1508.2143405800177,1
4896,161704101207,1617,2017-04-10,WAS,105,DET,101,0,1588.5070312566709,1594.0207766163135,1452.5581180145293,1447.0443726548867,0
4897,161704101208,1617,2017-04-10,CHO,79,MIL,89,1,1483.63056376466,1477.2919483453618,1503.0671538589672,1509.4057692782656,1
4898,161704101209,1617,2017-04-10,SAS,98,POR,99,1,1672.4754491039464,1668.3655742645433,1567.9204620921319,1572.030336931535,0
4899,161704101210,1617,2017-04-10,UTA,105,GSW,99,0,1594.7400467497378,1611.7615536538622,1787.037919792675,1770.0164128885506,1
4900,161704101211,1617,2017-04-10,HOU,96,LAC,125,1,1614.2229486912972,1600.2848345570458,1618.7258228257954,1632.6639369600468,1
4901,161704111212,1617,2017-04-11,CHO,76,ATL,103,1,1477.2919483453618,1463.6213691478702,1474.5171817796358,1488.1877609771275,0
4902,161704111213,1617,2017-04-11,OKC,100,MIN,98,0,1545.789512362947,1551.079133931329,1471.05978960717,1465.7701680387881,0
4903,161704111214,1617,2017-04-11,DEN,109,DAL,91,0,1524.0951366508787,1539.2192205469246,1422.192658588907,1407.0685746928611,0
4904,161704111215,1617,2017-04-11,NOP,96,LAL,108,1,1485.3981569023206,1472.4454511047313,1355.321015383276,1368.2737211808653,0
4905,161704111216,1617,2017-04-11,PHO,104,SAC,129,1,1349.5598819826162,1338.7033515919572,1385.3947888593686,1396.2513192500276,1
4906,161704121217,1617,2017-04-12,MIL,94,BOS,112,1,1509.4057692782656,1502.1132651989735,1580.3106391166098,1587.6031431959018,1
4907,161704121218,1617,2017-04-12,BRK,73,CHI,112,1,1381.4744020959981,1371.8993710510088,1508.2143405800177,1517.789371625007,1
4908,161704121219,1617,2017-04-12,TOR,98,CLE,83,0,1585.7060425830816,1602.8334985432668,1556.264026372962,1539.1365704127768,0
4909,161704121220,1617,2017-04-12,MIN,118,HOU,123,1,1465.7701680387881,1463.3302865358357,1600.2848345570458,1602.7247160599982,1
4910,161704121221,1617,2017-04-12,ATL,86,IND,104,1,1488.1877609771275,1479.3069852241072,1517.728728872694,1526.6095046257144,1
4911,161704121222,1617,2017-04-12,DAL,100,MEM,93,0,1407.0685746928611,1421.963804100689,1497.980143823698,1483.0849144158701,1
4912,161704121223,1617,2017-04-12,WAS,102,MIA,110,1,1594.0207766163135,1587.030587415652,1560.532363651914,1567.5225528525755,0
4913,161704121224,1617,2017-04-12,PHI,113,NYK,114,1,1340.589353888073,1338.2442677824622,1371.206212239692,1373.5512983453027,1
4914,161704121225,1617,2017-04-12,DEN,111,OKC,105,0,1539.2192205469246,1550.3555342312538,1551.079133931329,1539.9428202469996,1
4915,161704121226,1617,2017-04-12,DET,109,ORL,113,1,1447.0443726548867,1440.695702322366,1346.0005647577273,1352.349235090248,0
4916,161704121227,1617,2017-04-12,SAS,97,UTA,101,1,1668.3655742645433,1663.0128881753762,1611.7615536538622,1617.1142397430292,0
4917,161704121228,1617,2017-04-12,LAL,94,GSW,109,1,1368.2737211808653,1367.2604157668613,1770.0164128885506,1771.0297183025546,1
4918,161704121229,1617,2017-04-12,SAC,95,LAC,115,1,1396.2513192500276,1392.9981177171117,1632.6639369600468,1635.9171384929627,1
